"Solubility, g¡¤l-1",Saturation,"Temperature (Solubility (MCS)), ¡ãC",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
0.0447,in pure solvent,25,"H2O, 2-methyl-propan-2-ol",0.7036 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0452,in pure solvent,20,"H2O, butan-1-ol",0.7166 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0468,in pure solvent,30,"H2O, butan-1-ol",0.1631 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0477,in pure solvent,30,"H2O, 2-methyl-propan-2-ol",0.3109 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0486,in pure solvent,20,"H2O, 2-methyl-propan-2-ol",1.3549 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0487,in pure solvent,15,"H2O, 2-methyl-propan-2-ol",1.6883 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0504,in pure solvent,25,"H2O, propan-2-ol",1.3426 mol/kg 2-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0517,in pure solvent,25,"H2O, butan-1-ol",0.5507 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0522,in pure solvent,25,"H2O, 2-methyl-propan-2-ol",1.0122 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0532,in pure solvent,30,"H2O, butan-1-ol",0.3478 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0546,in pure solvent,35,"H2O, butan-1-ol",0.1631 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.056,in pure solvent,35,"H2O, 2-methyl-propan-2-ol",0.3109 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0561,in pure solvent,30,"H2O, 2-methyl-propan-2-ol",0.7036 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0573,in pure solvent,20,"H2O, 2-methyl-propan-2-ol",1.6883 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0573,in pure solvent,25,"H2O, butan-1-ol",0.7166 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0599,in pure solvent,25,"H2O, 2-methyl-propan-2-ol",1.3549 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0605,in pure solvent,30,"H2O, butan-1-ol",0.5507 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0634,in pure solvent,30,"H2O, 2-methyl-propan-2-ol",1.0122 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0638,in pure solvent,35,"H2O, 2-methyl-propan-2-ol",0.7036 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0642,in pure solvent,40,"H2O, butan-1-ol",0.1631 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0645,in pure solvent,35,"H2O, butan-1-ol",0.3478 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0672,in pure solvent,25,"H2O, 2-methyl-propan-2-ol",1.6883 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0682,in pure solvent,30,"H2O, butan-1-ol",0.7166 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0702,in pure solvent,25,"H2O, propan-2-ol",2.2018 mol/kg 2-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0722,in pure solvent,35,"H2O, 2-methyl-propan-2-ol",1.0122 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0727,in pure solvent,30,"H2O, 2-methyl-propan-2-ol",1.3549 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0732,in pure solvent,35,"H2O, butan-1-ol",0.5507 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0747,in pure solvent,40,"H2O, butan-1-ol",0.3478 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0784,in pure solvent,35,"H2O, butan-1-ol",0.7166 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.085,in pure solvent,30,"H2O, 2-methyl-propan-2-ol",1.6883 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0854,in pure solvent,40,"H2O, butan-1-ol",0.5507 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0855,in pure solvent,35,"H2O, 2-methyl-propan-2-ol",1.3549 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0952,in pure solvent,40,"H2O, butan-1-ol",0.7166 mol/kg 1-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.0978,in pure solvent,35,"H2O, 2-methyl-propan-2-ol",1.6883 mol/kg t-BuOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.109,in pure solvent,25,"H2O, propan-2-ol",3.1835 mol/kg 2-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.186,in pure solvent,25,"H2O, propan-2-ol",4.1928 mol/kg 2-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
0.392,in pure solvent,25,"H2O, propan-2-ol",5.4363 mol/kg 2-PrOH,,,"Perez-Tejeda;?Yanes;?Maestre[Journal of Chemical and Engineering Data,?1990, vol. 35, # 3, p. 244 - 246]"
,,,,,,,Full Text
,,,,,,,Cited 16 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 4.37E-4 mol-percent,"Smith, Robert R.;?Charon, Nyles W.;?Canady, William J.[Journal of Physical Chemistry,?1989, vol. 93, # 15, p. 5938 - 5943]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",3.84E-3 m.frn.ofEtOH,,Solubility: 4.66E-4 mol-percent,"Smith, Robert R.;?Charon, Nyles W.;?Canady, William J.[Journal of Physical Chemistry,?1989, vol. 93, # 15, p. 5938 - 5943]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",7.65E-3 m.frn.ofEtOH,,Solubility: 4.97E-4 mol-percent,"Smith, Robert R.;?Charon, Nyles W.;?Canady, William J.[Journal of Physical Chemistry,?1989, vol. 93, # 15, p. 5938 - 5943]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",15.2E-3 m.frn.ofEtOH,,Solubility: 5.63E-4 mol-percent,"Smith, Robert R.;?Charon, Nyles W.;?Canady, William J.[Journal of Physical Chemistry,?1989, vol. 93, # 15, p. 5938 - 5943]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",29.91E-3m.frn.ofEtOH,,Solubility: 7.12E-4 mol-percent,"Smith, Robert R.;?Charon, Nyles W.;?Canady, William J.[Journal of Physical Chemistry,?1989, vol. 93, # 15, p. 5938 - 5943]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",44.3E-3 m.frn.ofEtOH,,Solubility: 8.90E-4 mol-percent,"Smith, Robert R.;?Charon, Nyles W.;?Canady, William J.[Journal of Physical Chemistry,?1989, vol. 93, # 15, p. 5938 - 5943]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",58.1E-3 m.frn.ofEtOH,,Solubility: 11.10E-4 mol-percent,"Smith, Robert R.;?Charon, Nyles W.;?Canady, William J.[Journal of Physical Chemistry,?1989, vol. 93, # 15, p. 5938 - 5943]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",84.8E-3 m.frn.ofEtOH,,Solubility: 16.60E-4 mol-percent,"Smith, Robert R.;?Charon, Nyles W.;?Canady, William J.[Journal of Physical Chemistry,?1989, vol. 93, # 15, p. 5938 - 5943]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
0.031,in pure solvent,25,H2O,,,,"Sanemasa;?Ishibashi;?Kumamaru;?Deguchi[Bulletin of the Chemical Society of Japan,?1989, vol. 62, # 9, p. 2908 - 2912]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetailsAbstract
0.0313,in solution,25,H2O,,,,"Dickhut, Rebecca M.;?Andren, Anders W.;?Amstrong, David E.[Journal of Chemical and Engineering Data,?1989, vol. 34, # 4, p. 438 - 443]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
83.25,in solution,25,ethanol,,,,"Dickhut, Rebecca M.;?Andren, Anders W.;?Amstrong, David E.[Journal of Chemical and Engineering Data,?1989, vol. 34, # 4, p. 438 - 443]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
179.438,in pure solvent,25,nitromethane,,,,"Fujiwara, Terufumi;?Okamoto, Yoshiharu;?Yamamoto, Yuroku[Bulletin of the Chemical Society of Japan,?1988, vol. 61, # 6, p. 1967 - 1974]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
349.135,in pure solvent,25,"1,2-dichloro-benzene",,,,"Fujiwara, Terufumi;?Okamoto, Yoshiharu;?Yamamoto, Yuroku[Bulletin of the Chemical Society of Japan,?1988, vol. 61, # 6, p. 1967 - 1974]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
352.083,in pure solvent,25,nitrobenzene,,,,"Fujiwara, Terufumi;?Okamoto, Yoshiharu;?Yamamoto, Yuroku[Bulletin of the Chemical Society of Japan,?1988, vol. 61, # 6, p. 1967 - 1974]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
438.085,in pure solvent,25,"1,2-dichloro-ethane",,,,"Fujiwara, Terufumi;?Okamoto, Yoshiharu;?Yamamoto, Yuroku[Bulletin of the Chemical Society of Japan,?1988, vol. 61, # 6, p. 1967 - 1974]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.0301,in pure solvent,25,H2O,,,,"Akiyoshi, Mayumi;?Deguchi, Toshio;?Sanemasa, Isao[Bulletin of the Chemical Society of Japan,?1987, vol. 60, # 11, p. 3935 - 3940]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
0.0231,in pure solvent,19.9,H2O,,,,"Diederich, Francois;?Dick, Klaus[Journal of the American Chemical Society,?1984, vol. 106, # 26, p. 8024 - 8036]"
,,,,,,,Full Text
,,,,,,,Cited 157 timesDetailsAbstract
0.0231,in pure solvent,21.9,H2O,,,,"Diederich, Francois;?Dick, Klaus[Journal of the American Chemical Society,?1984, vol. 106, # 26, p. 8024 - 8036]"
,,,,,,,Full Text
,,,,,,,Cited 157 timesDetailsAbstract
,in solution,,,,,,"Beerbower;?Wu;?Martin[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 2, p. 179 - 188]"
,,,,,,,Full Text
,,,,,,,Cited 163 timesDetailsAbstract
0.021,in pure solvent,25,various solvent(s),,,,"Janado, Masanobu;?Yano, Yuki;?Doi, Yukio;?Sakamoto, Hiroko[Journal of Solution Chemistry,?1983, vol. 12, # 10, p. 741 - 754]"
,,,,,,,Full Text
,,,,,,,Cited 25 timesDetailsAbstract
0.0324,in pure solvent,25,H2O,,,,"Janado, Masanobu;?Yano, Yuki;?Doi, Yukio;?Sakamoto, Hiroko[Journal of Solution Chemistry,?1983, vol. 12, # 10, p. 741 - 754]"
,,,,,,,Full Text
,,,,,,,Cited 25 timesDetailsAbstract
0.0173,in pure solvent,25,"H2O, KBr",2 M KBr,,,"Janado, Masanobu;?Yano, Yuki;?Doi, Yukio;?Sakamoto, Hiroko[Journal of Solution Chemistry,?1983, vol. 12, # 10, p. 741 - 754]"
,,,,,,,Full Text
,,,,,,,Cited 25 timesDetailsAbstract
0.0112,in pure solvent,25,"H2O, NaCl",2 M NaCl,,,"Janado, Masanobu;?Yano, Yuki;?Doi, Yukio;?Sakamoto, Hiroko[Journal of Solution Chemistry,?1983, vol. 12, # 10, p. 741 - 754]"
,,,,,,,Full Text
,,,,,,,Cited 25 timesDetailsAbstract
,in pure solvent,57.7,heptane,,,Solubility: 54.69 weight-percent,"Sazonov, V. P.;?Chernysheva, M. F.[Journal of general chemistry of the USSR,?1981, vol. 51, # 3, p. 385 - 390][Zhurnal Obshchei Khimii,?1981, vol. 51, # 3, p. 499 - 505]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,,,,,"Wasser, 25grad","Epshtein;?Nizhnii[Pharmaceutical Chemistry Journal,?1979, vol. 13, # 10, p. 1045,1046][Khimiko-Farmatsevticheskii Zhurnal,?1979, vol. 13, # 10, p. 57]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in Wasser,"May et al.[Analytical Chemistry,?1978, vol. 50, p. 997,998, 999]"
,,,,,,,Full Text
,,,,,,,Cited 244 timesDetails
,,,,,,,"Gordon;?Thorne[Journal of Physical Chemistry,?1967, vol. 71, p. 4390,4392,4393,4396]"
,,,,,,,Full Text
,,,,,,,Cited 57 timesDetails
,,,,,,,"Kolthoff;?Graydon[Journal of Physical Chemistry,?1951, vol. 55, p. 699,707,708]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Thoma[Analytical Chemistry,?1965, vol. 37, p. 500,505]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Schwarz[Journal of Chemical and Engineering Data,?1977, vol. 22, p. 273,275]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Berryman;?Heric[Journal of Chemical and Engineering Data,?1966, vol. 11, p. 108]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Heric;?Posey[Journal of Chemical and Engineering Data,?1965, vol. 10, p. 25]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetails
,,,,,,Loesl. in H2O,"Mackay;?Shiv[Journal of Chemical and Engineering Data,?1977, vol. 22, p. 399,400]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in verschiedenen Amid-W.-Mischungen,"Giaquinto et al.[Journal of Solution Chemistry,?1977, vol. 6, p. 687,693,696,698]"
,,,,,,,Full Text
,,,,,,,Cited 29 timesDetails
,,,,,,in Nitromethan + Nonylalkohol,"Sazonov;?Chernysheva[Journal of general chemistry of the USSR,?1976, vol. 46, p. 216][Zhurnal Obshchei Khimii,?1976, vol. 46, p. 219]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Loeslichkeit,"Mukerjee;?Cardinal[Journal of Pharmaceutical Sciences,?1976, vol. 65, p. 882,883]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in W. S.632ff.,"Roseman;?Jencks[Journal of the American Chemical Society,?1975, vol. 97, p. 631]"
,,,,,,,Full Text
,,,,,,,Cited 198 timesDetails
,,,,,,Cyclohexan (Fig.1),"Buchowski et al.[Roczniki Chemii,?1975, vol. 49, p. 1879,1880]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,"in DMF (in Ggw. anorg. Salze; Aussalzkonst. k) (Tab.1, S.1451)","Sergeeva et al.[Journal of general chemistry of the USSR,?1972, vol. 42, p. 1450,1451][Zhurnal Obshchei Khimii,?1972, vol. 42, p. 1459]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,H2O:,"Wauchope;?Getzen[Journal of Chemical and Engineering Data,?1972, vol. 17, p. 38]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Loeslichkeit (T) in CCl4,"Heric;?Yeh[Journal of Chemical and Engineering Data,?1970, vol. 15, p. 13,15]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Loeslichkeit (T) in Cyclohexan,"Heric;?Yeh[Journal of Chemical and Engineering Data,?1970, vol. 15, p. 13,15]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Loeslichkeit (T) in CCl4 / Cyclohexan,"Heric;?Yeh[Journal of Chemical and Engineering Data,?1970, vol. 15, p. 13,15]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Loeslichkeitsparameter,"Irving et al.[Journal of Inorganic and Nuclear Chemistry,?1970, vol. 32, p. 901,903,904,906]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetails
,,,,,,"Loeslichkeit in W. (S.1696, links unten)","Proudlock;?Rosenthal[Journal of Physical Chemistry,?1969, vol. 73, p. 1695]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetails
,,,,,,"P II (Loeslichkeit in W.) (S.1488, 1.Absatz)","Okubo;?Ise[Journal of Physical Chemistry,?1969, vol. 73, p. 1488,1491, 1493]"
,,,,,,,Full Text
,,,,,,,Cited 33 timesDetails
,,,,,,in aq.Komplexsalz-Lsg.,"Masterton et al.[Journal of Physical Chemistry,?1969, vol. 73, p. 2761]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetails
,,,,,,in Ethan bei 20-68grad und 1-60 at,"King[Journal of Chemical Physics,?1968, vol. 49, p. 4083,4085]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in N2O bei 20-68grad und 1-60 at,"King[Journal of Chemical Physics,?1968, vol. 49, p. 4083,4085]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in aq.Salzloesungen,"Gordon;?Thorne[Journal of Physical Chemistry,?1967, vol. 71, p. 4390,4392,4393,4396]"
,,,,,,,Full Text
,,,,,,,Cited 57 timesDetails
,,,,,,in Methan (23-73grad/1-130 atm),"Najour;?King[Journal of Chemical Physics,?1966, vol. 45, p. 1915]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetails
,,,,,,in Ethylen (23-73grad/1-130 atm),"Najour;?King[Journal of Chemical Physics,?1966, vol. 45, p. 1915]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetails
,,,,,,in CO2 (23-73grad/1-130 atm),"Najour;?King[Journal of Chemical Physics,?1966, vol. 45, p. 1915]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetails
,,,,,,Benzol; 25grad,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Ethylbenzol; 25grad,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Toluol; 25grad,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,CCl4; 25grad,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Hexadecan; 25grad,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Cyclohexan; 25grad,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Hexan; 25grad,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Benzol-Ethylbenzol,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Benzol-Toluol,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Benzol-CCl4,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Benzol-Hexadecan,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Benzol-Cyclohexan,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Benzol-Hexan,"Heric;?Posey[Journal of Chemical and Engineering Data,?1964, vol. 9, p. 35,39]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in Ethylen,"Zechanskaja et al.[Russian Journal of Physical Chemistry,?1964, vol. 38, p. 1173][Zhurnal Fizicheskoi Khimii,?1964, vol. 38, p. 2166]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in CO2,"Zechanskaja et al.[Russian Journal of Physical Chemistry,?1964, vol. 38, p. 1173][Zhurnal Fizicheskoi Khimii,?1964, vol. 38, p. 2166]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in Ethan bei 54-78grad und 100-160 at,"Wehi;?Diepen[Journal of Physical Chemistry,?1963, vol. 67, p. 755,756]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,"Einfluss von Na-benzoat, Li-benzoat, NH4-benzoat auf die Loeslichkeit in MeOH bei 30grad","Sergeewa;?Moskwina[Journal of general chemistry of the USSR,?1963, vol. 33, p. 3410][Zhurnal Obshchei Khimii,?1963, vol. 33, p. 3479]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in Tetramethylharnstoff,"Luettringhaus,A.;?Dirksen,H.-W.[Angewandte Chemie,?1963, vol. 75, p. 1059 - 1068]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in komprimierten Gasen,"King;?Robertson[Journal of Chemical Physics,?1963, vol. 39, p. 3071]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetails
,,,,,,Heptan vs.DMSO,"Haenni et al.[Journal of the Association of Official Agricultural Chemists,?1962, vol. 45, p. 67]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,"in CO2 bei 34.6grad (D=0.11 bis 0.89); 35.5grad (D=0.26 bis 0.59); 45.0grad (D=0.25 bis 0.34): Tab.2, Puc./Fig.4","Zechanskaja et al.[Zhurnal Fizicheskoj Khimii,?1962, vol. 36, p. 2187,2190,2191]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Loeslichkeit des Dampfes in He bei 20-75grad/1-1100at,"King;?Robertson[Journal of Chemical Physics,?1962, vol. 37, p. 1453]"
,,,,,,,Full Text
,,,,,,,Cited 9 timesDetails
