"Solubility, g¡¤l-1",Saturation,"Temperature (Solubility (MCS)), ¡ãC",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
0.756,in pure solvent,25,"dioxane, H2O",0.479166667,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
0.967,in pure solvent,25,"ethanol, H2O",0.888888889,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
1.648,in pure solvent,25,"ethanol, H2O",30:70,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
1.95,in pure solvent,25,"dioxane, H2O",0.888888889,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
3.416,in pure solvent,25,"ethanol, ethyl acetate",0.479166667,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
3.945,in pure solvent,25,"dioxane, H2O",30:70,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
5.079,in pure solvent,25,"ethanol, H2O",50:50:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
5.835,in pure solvent,25,"ethanol, ethyl acetate",0.888888889,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
7.165,in pure solvent,25,"ethanol, ethyl acetate",30:70,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
7.498,in pure solvent,25,"ethanol, H2O",60:40:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
7.936,in pure solvent,25,"dioxane, H2O",40:60,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
8.374,in pure solvent,25,"ethanol, H2O",70:30:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
9.447,in pure solvent,25,"ethanol, ethyl acetate",40:60,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
10.279,in pure solvent,25,"ethanol, ethyl acetate",50:50:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
10.294,in pure solvent,25,"ethanol, H2O",75:25:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
11.0649,in pure solvent,25,"ethanol, H2O",80:20:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
11.382,in pure solvent,25,"ethanol, ethyl acetate",85:15:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
11.443,in pure solvent,25,"ethanol, ethyl acetate",90:10:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
11.503,in pure solvent,25,"ethanol, H2O",90:10:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
11.67,in pure solvent,25,"dioxane, H2O",50:50:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
12.0777,in pure solvent,25,"ethanol, H2O",85:15:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
12.592,in pure solvent,25,"ethanol, ethyl acetate",80:20:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
13.0451,in pure solvent,25,"ethanol, ethyl acetate",70:30:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
16.34,in pure solvent,25,"dioxane, H2O",60:40:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
19.923,in pure solvent,25,"dioxane, H2O",65:35:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
20.0287,in pure solvent,25,"dioxane, H2O",90:10:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
22.19,in pure solvent,25,"dioxane, H2O",75:25:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
23.0821,in pure solvent,25,"dioxane, H2O",70:30:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
23.566,in pure solvent,25,"dioxane, H2O",80:20:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
23.808,in pure solvent,25,"dioxane, H2O",87:13:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
25.455,in pure solvent,25,"dioxane, H2O",82:18:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
27.829,in pure solvent,25,"dioxane, H2O",85:15:00,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
0.408,in pure solvent,25,"ethanol, H2O",0.479166667,,,"Romero, Susana;?Reillo, Aurora;?Escalera, Begona;?Bustamante, Pilar[Chemical and Pharmaceutical Bulletin,?1996, vol. 44, # 5, p. 1061 - 1064]"
,,,,,,,Full Text
,,,,,,,Cited 161 timesDetailsAbstract
,in solution,37,various solvent(s),,,Solubility: 0.052 weight-percent,"Gruno;?Pflegel[Pharmazie,?1993, vol. 48, # 12, p. 907 - 912]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,37,H2O,,,Solubility: 2.30 weight-percent,"Gruno;?Pflegel[Pharmazie,?1993, vol. 48, # 12, p. 907 - 912]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
13,in pure solvent,20,H2O,,,,"Sugimori;?Kawashima;?Takeuchi;?Hino;?Niwa;?Ohno;?Mori[Chemical and Pharmaceutical Bulletin,?1990, vol. 38, # 1, p. 188 - 192]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in solution,15,H2O,,,Solubilty: 133E-3 mol-percent,"Manzo;?Ahumada[Journal of Pharmaceutical Sciences,?1990, vol. 79, # 12, p. 1109 - 1115]"
,,,,,,,Full Text
,,,,,,,Cited 72 timesDetailsAbstract
,in solution,25,H2O,,,Solubilty: 180E-3 mol-percent,"Manzo;?Ahumada[Journal of Pharmaceutical Sciences,?1990, vol. 79, # 12, p. 1109 - 1115]"
,,,,,,,Full Text
,,,,,,,Cited 72 timesDetailsAbstract
,in solution,40,H2O,,,Solubilty: 265E-3 mol-percent,"Manzo;?Ahumada[Journal of Pharmaceutical Sciences,?1990, vol. 79, # 12, p. 1109 - 1115]"
,,,,,,,Full Text
,,,,,,,Cited 72 timesDetailsAbstract
,in solution,50,H2O,,,Solubilty: 333E-3 mol-percent,"Manzo;?Ahumada[Journal of Pharmaceutical Sciences,?1990, vol. 79, # 12, p. 1109 - 1115]"
,,,,,,,Full Text
,,,,,,,Cited 72 timesDetailsAbstract
19.651,in solution,37,various solvent(s),,,,"Cassidy;?Lympany;?Henry[Journal of Pharmacy and Pharmacology,?1988, vol. 40, # 2, p. 130 - 132]"
,,,,,,,Full Text
,,,,,,,Cited 15 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 15.1 mol/kg,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 8, p. 1094 - 1097]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"ethanol, cyclohexane",0.233333333,,Solubility: 0.529,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 12, p. 1869 - 1871]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"ethanol, cyclohexane",0.315277778,,Solubility: 1.57,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 12, p. 1869 - 1871]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"ethanol, cyclohexane",0.397222222,,Solubility: 2.65,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 12, p. 1869 - 1871]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",90:10:00,,Solubility: 25.6 mol/kg,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 8, p. 1094 - 1097]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",80:20:00,,Solubility: 35.7 mol/kg,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 8, p. 1094 - 1097]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",70:30:00,,Solubility: 62.8 mol/kg,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 8, p. 1094 - 1097]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",60:40:00,,Solubility: 113 mol/kg,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 8, p. 1094 - 1097]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",50:50:00,,Solubility: 160 mol/kg,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 8, p. 1094 - 1097]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",40:60,,Solubility: 203 mol/kg,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 8, p. 1094 - 1097]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"H2O, ethanol",30:70,,Solubility: 247 mol/kg,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 8, p. 1094 - 1097]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"ethanol, cyclohexane",0.479166667,,Solubility: 4.50,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 12, p. 1869 - 1871]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"ethanol, cyclohexane",0.684027778,,Solubility: 9.45,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 12, p. 1869 - 1871]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"ethanol, cyclohexane",0.888888889,,Solubility: 18.4,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 12, p. 1869 - 1871]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"ethanol, cyclohexane",25:75,,Solubility: 26.1,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 12, p. 1869 - 1871]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"ethanol, cyclohexane",30:70,,Solubility: 39.0,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 12, p. 1869 - 1871]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"ethanol, cyclohexane",40:60,,Solubility: 64.7,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 12, p. 1869 - 1871]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"ethanol, cyclohexane",50:50:00,,Solubility: 92.3,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 12, p. 1869 - 1871]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,25,"ethanol, cyclohexane",60:40:00,,Solubility: 117,"Manzo;?Ahumada;?Luna[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 12, p. 1869 - 1871]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
20,in solution,37,H2O,,,,"Fessi;?Marty;?Puisieux;?Carstensen[Journal of Pharmaceutical Sciences,?1982, vol. 71, # 7, p. 749 - 752]"
,,,,,,,Full Text
,,,,,,,Cited 47 timesDetailsAbstract
,,,,,,Loesl. in waessrigen Poloxamerlsg.,"Collett;?Tobin[Journal of Pharmacy and Pharmacology,?1979, vol. 31, # 3, p. 174 - 177,175,177]"
,,,,,,,Full Text
,,,,,,,Cited 40 timesDetailsAbstract
,,,,,,"loesl. in H2O in Gegenw. v. Harnstoff, Mannitol, Nicotinamid","El-Banna et al.[Pharmazie,?1977, vol. 32, p. 511,512]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Loesl. in 2percent Ethanol,"Ward;?Upchurch[Journal of Agricultural and Food Chemistry,?1965, vol. 13, p. 334,335]"
,,,,,,,Full Text
,,,,,,,Details
